BasedOn.Code,CanRamp,ConfigureDuringSale,Description,DisplayUrl,Family,IsActive,IsAssetizable,IsSoldOnlyWithOtherProds,Name,ProductCode,QuantityUnitOfMeasure,SpecificationType,StockKeepingUnit,Type,UnitOfMeasure.UnitCode
PCIe PC,false,Allowed,QB-NetSecure – a 10GbE adapter with built-in encryption and firewall acceleration for secure workloads.,/resource/intel_x710_dp,Hardware,true,true,false,QB-NetSecure 10G Gen1255,QB-NETSECURE-10G-GEN1255,Each,,QB-NETSECURE-10G-GEN1255,,
,false,,No Operating System,/resource/RLM_quantumBit_logo_sq,None,true,true,false,No Operating System Gen1256,QB-NO-OSYS-GEN1256,,,QB-NO-OSYS-GEN1256,,
PCIe PC,false,Allowed,"QB-Accel NovaX150 – a visualization and compute GPU, optimized for VDI, rendering, and mixed workloads.",/resource/intel_e52609,Hardware,true,true,false,QB-Accel NovaX150 Gen1257,QB-NovaX150-GEN1257,,,QB-NovaX150-GEN1257,,
PCIe PC,false,Allowed,QB-NVExpand 200 – a PCIe expansion card that adds capacity for additional NVMe drives to maximize storage scalability.,/resource/nvexpand,Hardware,true,true,false,QB-NVExpand 200 Gen1258,QB-NVExpand-200-GEN1258,,,QB-NVExpand-200-GEN1258,,
,false,,"Rack PDU 20A, 120V L5-20 input 5-20 output - Basic Rack Power Distribution Unit allows users to distribute power outlets to rack-mount equipment.",/resource/RLM_quantumBit_logo_sq,Hardware,true,true,false,"Rack PDU 20A, 120V L5-20 Gen1259",QB-PDU-2022-GEN1259,,,QB-PDU-2022-GEN1259,,
,false,,"Rack PDU 30A, 120V L5-20 input 5-20 output - Basic Rack Power Distribution Unit allows users to distribute power outlets to rack-mount equipment.",/resource/RLM_quantumBit_logo_sq,Hardware,true,true,false,"Rack PDU 30A, 120V L5-20 Gen1260",QB-PDU-2023-GEN1260,,,QB-PDU-2023-GEN1260,,
,false,,"Rack PDU 15A, 120V L5-20 input 5-20 output - Basic Rack Power Distribution Unit allows users to distribute power outlets to rack-mount equipment.",/resource/RLM_quantumBit_logo_sq,Hardware,true,true,false,"Rack PDU 15A, 120V L5-20 Gen1261",QB-PDU-2024-GEN1261,,,QB-PDU-2024-GEN1261,,
,false,,"Rack PDU 20A, 230V C20 input C19 output - Basic Rack Power Distribution Unit allows users to distribute power outlets to rack-mount equipment.",/resource/RLM_quantumBit_logo_sq,Hardware,true,true,false,"Rack PDU 20A, 230V C20 input C1 Gen1262",QB-PDU-2025-GEN1262,,,QB-PDU-2025-GEN1262,,
,false,,Rack PDU 10A 230V C20 input C19 output - Basic Rack Power Distribution Unit allows users to distribute power outlets to rack-mount equipment.,/resource/RLM_quantumBit_logo_sq,Hardware,true,true,false,"Rack PDU 10A, 230V C20 input C19 Gen1263",QB-PDU-2026-GEN1263,,,QB-PDU-2026-GEN1263,,
,false,,Rack PDU 16A 230V C20 input C13 output - Basic Rack Power Distribution Unit allows users to distribute power outlets to rack-mount equipment.,/resource/RLM_quantumBit_logo_sq,Hardware,true,true,false,"Rack PDU 16A, 230V, C13 output Gen1264",QB-PDU-2027-GEN1264,,,QB-PDU-2027-GEN1264,,
,false,,"Rack PDU 14.4kW, 208V, 3 phase CS8365 input C13 output - Basic Rack Power Distribution Unit allows users to distribute power outlets to rack-mount equipment.",/resource/RLM_quantumBit_logo_sq,Hardware,true,true,false,"Rack PDU 14.4kW, 208V, C13 output Gen1265",QB-PDU-2028-GEN1265,,,QB-PDU-2028-GEN1265,,
,false,,"Rack PDU 5.7W, 208V, 3 phase CS8365 input C13 output - Basic Rack Power Distribution Unit allows users to distribute power outlets to rack-mount equipment.",/resource/RLM_quantumBit_logo_sq,Hardware,true,true,false,"Rack PDU 5.7W, 208V, C13 output Gen1266",QB-PDU-2029-GEN1266,,,QB-PDU-2029-GEN1266,,
,false,Allowed,QB-PowerCore 1600S – a 1600W high-capacity single power supply built for performance-intensive configurations.,/resource/powersupply,Hardware,true,true,false,QB-PowerCore 1600S Gen1267,QB-PWRCORE-1600S-GEN1267,,,QB-PWRCORE-1600S-GEN1267,,
,false,Allowed,QB-PowerCore 500S – a 500W single power supply designed for entry-level workloads and cost efficiency.,/resource/powersupply,Hardware,true,true,false,QB-PowerCore 500S Gen1268,QB-PWRCORE-500S-GEN1268,,,QB-PWRCORE-500S-GEN1268,,
,false,Allowed,QB-PowerCore 800S – an 800W single power supply delivering balanced power for mid-tier servers.,/resource/powersupply,Hardware,true,true,false,QB-PowerCore 800S Gen1269,QB-PWRCORE-800S-GEN1269,,,QB-PWRCORE-800S-GEN1269,,
,false,Allowed,QB-PowerSafe 1000D – dual 1000W redundant power supplies offering balanced resilience and scalability.,/resource/powersupply,Hardware,true,true,false,QB-PowerSafe 1000D Gen1270,QB-PWRSAFE-1000D-GEN1270,,,QB-PWRSAFE-1000D-GEN1270,,
,false,Allowed,"QB-PowerSafe 2000D – dual 2000W redundant power supplies engineered for mission-critical, high-density workloads.",/resource/powersupply,Hardware,true,true,false,QB-PowerSafe 2000D Gen1271,QB-PWRSAFE-2000D-GEN1271,,,QB-PWRSAFE-2000D-GEN1271,,
,false,Allowed,QB-PowerSafe 600D – dual 600W redundant power supplies ensuring uptime for essential business applications.,/resource/powersupply,Hardware,true,true,false,QB-PowerSafe 600D Gen1272,QB-PWRSAFE-600D-GEN1272,,,QB-PWRSAFE-600D-GEN1272,,
Q-Rack PC,false,Allowed,"The Q-Rack 750 server is designed to bring excellent performance, expandability and deployment flexibility to organizations that must deploy multiple integrated servers in a minimum amount of space at a low cost.",/resource/powerswerve,Bundle,true,true,false,QuantumBit Q-Rack 750 Gen1273,QB-QRack-750-GEN1273,Each,,QB-QRack-750-GEN1273,Bundle,
,false,Allowed,QuantumBit Database (Quantity Commit),/resource/database,Software,true,true,false,QuantumBit Database (Quantity Commit) Gen1274,QB-QTY-CMT-GEN1274,Each,,QB-QTY-CMT-GEN1274,,
PCIe PC,false,Allowed,QB-RAIDForce 500 – a high-performance hardware RAID controller that delivers speed and redundancy for critical workloads.,/resource/RAIDController,Hardware,true,true,false,QB-RAIDForce 500 Gen1275,QB-RAID-500-GEN1275,,,QB-RAID-500-GEN1275,,
,false,,"Red Hat Enterprise Linux delivers military-grade security, 99.999% uptime, support for business-critical workloads.",/resource/RLM_quantumBit_logo_sq,3rd Party Software,true,true,false,Red Hat Enterprise Linux Gen1276,QB-REDHAT-GEN1276,,,QB-REDHAT-GEN1276,,
,false,,One-time fee to access premium customer success services as you navigate your data transformation.,/resource/ps_adv_serv,Services,true,true,false,"QuantumBit Advisory Services, CSM Premium Gen1277",QB-SRV-AS-GEN1277,,,QB-SRV-AS-GEN1277,,
PC-QB-PS-RESOURCES,false,Allowed,"Data Normalization Experts engage early in the project and assist customers in normalizing, cleaning, and de-duping data, and can perform upload and update functions.",/resource/ps_dn_expert,Services,true,true,false,Data Normalization Expert Gen1278,QB-SRV-DNE-GEN1278,,,QB-SRV-DNE-GEN1278,,
PC-QB-PS-RESOURCES,false,Allowed,Our certified Implementation Engineers bring a wealth of application expertise and integration experience to ensure the clients other systems are connected.,/resource/ps_imp_engineer,Services,true,true,false,Implementation Engineer Gen1279,QB-SRV-IMP-GEN1279,,,QB-SRV-IMP-GEN1279,,
PC-QB-PS-RESOURCES,false,Allowed,Our certified Integration Specialist Engineers bring a wealth of application expertise and integration experience to ensure the clients other systems are connected.,/resource/ps_int_specialist,Services,true,true,false,Integration Specialist Engineer Gen1280,QB-SRV-ISE-GEN1280,,,QB-SRV-ISE-GEN1280,,
PC-QB-PS-RESOURCES,false,Allowed,"Our certified Module Extension Engineers specialize in configuring and customizing the additional modules to a clients specifications, and work closely with the Core System Engineers.",/resource/ps_mod_ext_eng,Services,true,true,false,Module Extension Engineer Gen1281,QB-SRV-MEE-GEN1281,,,QB-SRV-MEE-GEN1281,,
,false,,Professional Services - Associate Consultant Daily Rate,/resource/RLM_quantumBit_logo_sq,Services,true,true,false,Professional Services - Associate Consultant Daily Rate Gen1282,QB-SRV-OG-AC-PSH-GEN1282,,,QB-SRV-OG-AC-PSH-GEN1282,,
,false,,Professional project management services option to be priced on a per-day basis.,/resource/RLM_quantumBit_logo_sq,Services,true,true,false,Professional Services - Project Management Daily Rate Gen1283,QB-SRV-OG-PM-PSH-GEN1283,,,QB-SRV-OG-PM-PSH-GEN1283,,
,false,,Professional services option to be priced on a per-day basis.,/resource/ps_daily_rate,Services,true,true,false,Professional Services Daily Rate Gen1284,QB-SRV-OG-PSH-GEN1284,,,QB-SRV-OG-PSH-GEN1284,,
,false,,Professional services billed at the end of each month based on consumed hours.,/resource/RLM_quantumBit_logo_sq,Services,true,true,false,Professional Service Hours (Consumption) Gen1285,QB-SRV-OG-PSHC-GEN1285,,,QB-SRV-OG-PSHC-GEN1285,,
,false,,"The Program Director provides executive leadership, subject matter expertise, and program oversight.",/resource/ps_prog_dir,Services,true,true,false,Program Director Gen1286,QB-SRV-PD-GEN1286,,,QB-SRV-PD-GEN1286,,
,false,,"The Project Manager ensures a projects timely and efficient delivery by coordinating meetings, tracking progress, escalating issues, and proctoring weekly status reports.",/resource/ps_proj_mgr,Services,true,true,false,Project Manager Gen1287,QB-SRV-PMN-GEN1287,,,QB-SRV-PMN-GEN1287,,
,false,,"For mission critical deployments, you need QuantumBit up and running as fast as possible. Select the premium success plan for everything included in the standard plan AND direct access to our advanced support team 24/7.",/resource/RLM_quantumBit_logo_sq,Services,true,true,false,Premium Success Plan Gen1288,QB-SRV-PRM-SP-GEN1288,,,QB-SRV-PRM-SP-GEN1288,,
PC-QB-PS-RESOURCES,false,Allowed,Quality Assurance Engineers test and support the activities prior to a successful Go-Live launch.,/resource/ps_qa_engineer,Services,true,true,false,Quality Assurance Engineer Gen1289,QB-SRV-QAE-GEN1289,,,QB-SRV-QAE-GEN1289,,
,false,,Basic Consulting package for implementation managed by 3rd party SI/Partner on Fixed Fee basis.,/resource/RLM_quantumBit_logo_sq,Services,true,true,false,Quick Start Enablement Gen1290,QB-SRV-QSE-GEN1290,,,QB-SRV-QSE-GEN1290,,
,false,,Our Solution Architects are responsible for analyzing customer requirements and designing the optimal solution capabilities.,/resource/ps_sol_arch,Services,true,true,false,Solutions Architect Gen1291,QB-SRV-SAT-GEN1291,,,QB-SRV-SAT-GEN1291,,
,false,,Implementation managed by in-house professional services with an agreed upon scope of work.,/resource/ps_scope,Services,true,true,false,Professional Services Scope of Work Gen1292,QB-SRV-SOW-GEN1292,,,QB-SRV-SOW-GEN1292,,
PC-QB-STORAGE,false,Allowed,Q-Drive NVX 16TB – Large capacity for data-intensive applications,/resource/hd_8tb_72k,Hardware,true,true,false,Q-Drive NVX 16TB Gen1293,QB-SSD 16TB-GEN1293,Each,,QB-SSD 16TB-GEN1293,,
PC-QB-STORAGE,false,Allowed,Q-Drive NVX 2TB – Entry-level enterprise SSD for OS & light workloads,/resource/hd_8tb_72k,Hardware,true,true,false,Q-Drive NVX 2TB Gen1294,QB-SSD 2TB-GEN1294,Each,,QB-SSD 2TB-GEN1294,,
PC-QB-STORAGE,false,Allowed,"Q-Drive NVX Ultra 30TB – Flagship, ultra-dense SSD for maximum storage",/resource/hd_8tb_72k,Hardware,true,true,false,Q-Drive NVX Ultra 30TB Gen1295,QB-SSD 30TB-GEN1295,Each,,QB-SSD 30TB-GEN1295,,
PC-QB-STORAGE,false,Allowed,Q-Drive NVX 4TB – Balanced capacity & performance tier,/resource/hd_8tb_72k,Hardware,true,true,false,Q-Drive NVX 4TB Gen1296,QB-SSD 4TB-GEN1296,Each,,QB-SSD 4TB-GEN1296,,
PC-QB-STORAGE,false,Allowed,Q-Drive NVX 8TB – High-capacity drive for mixed workloads,/resource/hd_8tb_72k,Hardware,true,true,false,Q-Drive NVX 8TB Gen1297,QB-SSD 8TB-GEN1297,Each,,QB-SSD 8TB-GEN1297,,
,false,,"For mission critical deployments, you need QuantumBit up and running as fast as possible. Select the standard success plan for access to documentation, online case management and phone support.",/resource/RLM_quantumBit_logo_sq,Services,true,true,false,Standard Success Plan Gen1298,QB-STD-SP-GEN1298,,,QB-STD-SP-GEN1298,,
,false,,"System maintenance, administration, and configuration performed by a certified technician. 15% of hardware.",/resource/silv_maint,Services,true,true,false,Silver Hardware Maintenance Gen1299,QB-SUPP-1000-GEN1299,,,QB-SUPP-1000-GEN1299,,
,false,,"System maintenance, administration, and configuration performed by a certified technician. Also includes 24x7 phone service and monthly on-site check-ups. 20% of hardware.",/resource/gold_maint,Services,true,true,false,Gold Hardware Maintenance Gen1300,QB-SUPP-1005-GEN1300,,,QB-SUPP-1005-GEN1300,,
,true,,"Upgrade, Bug Fixes, and Patched for Perpetual Licenses. Early Access to BETA Releases. Upgrade and Patch Assistance. 20% of Licensing",/resource/soft_maint2,Services,true,true,false,Software Maintenance Gen1301,QB-SUPP-2000-GEN1301,,,QB-SUPP-2000-GEN1301,,
,false,,,,,true,true,false,Quantum Tokens Definition Gen1302,QB-TOKEN-DEF-GEN1302,,,QB-TOKEN-DEF-GEN1302,,
,false,,,,,true,true,false,QuantumBit Tokens Pack Gen1303,QB-TOKENS-PACK-GEN1303,,,QB-TOKENS-PACK-GEN1303,,
,false,,"With our Essentials Training, you'll get access to live webinars, self-paced learning modules, and powerful analysis tools.",/resource/essential_train,Services,true,true,false,QuantumBit Essentials Training Gen1304,QB-TRN-ESSNTLS-GEN1304,,,QB-TRN-ESSNTLS-GEN1304,,
,false,,"With our Fundamentals Training you will read, watch videos, and participate in activities aimed to give hands-on experience with the basics of the tool.",/resource/fund_training,Services,true,true,false,QuantumBit Fundamentals Training Gen1305,QB-TRN-FUND-GEN1305,,,QB-TRN-FUND-GEN1305,,
PCIe PC,false,Allowed,"QB-Accel VegaX200 - high-performance GPU designed for AI/ML workloads, deep learning, and high-throughput training.",/resource/intel_e52609,Hardware,true,true,false,QB-Accel VegaX200 Gen1306,QB-VegaX200-GEN1306,,,QB-VegaX200-GEN1306,,
,false,,"vSphere Desktop can be used to power virtual desktops, as well as the underlying infrastructure for the VDI environment.",/resource/RLM_quantumBit_logo_sq,3rd Party Software,true,true,false,vSphere Desktop Gen1307,QB-VMW-D-GEN1307,,,QB-VMW-D-GEN1307,,
,false,,"vSphere Enterprise includes the full range of vSphere features for transforming datacenters into dramatically simplified cloud computing environments providing the next generation of flexible, reliable IT services.",/resource/RLM_quantumBit_logo_sq,3rd Party Software,true,true,false,vSphere Enterprise Gen1308,QB-VMW-E-GEN1308,,,QB-VMW-E-GEN1308,,
,false,,vSphere Standard provides an entry solution for basic consolidation of applications to slash hardware costs while accelerating application deployment.,/resource/RLM_quantumBit_logo_sq,3rd Party Software,true,true,false,vSphere Standard Gen1309,QB-VMW-S-GEN1309,,,QB-VMW-S-GEN1309,,
,false,,,,,true,true,false,USD Resource Definition Product Gen1310,RES-USD-DEF-GEN1310,,,RES-USD-DEF-GEN1310,,
PC-QB-SUB,false,Allowed,QuantumBit Subscription,/resource/subscription,Software,true,true,false,QuantumBit Subscription Gen1311,TEST-SUB-GEN1311,Each,,TEST-SUB-GEN1311,,
,false,,Default shipping product to calculate standard shipping charges.,/resource/RLM_quantumBit_logo_sq,,true,true,false,Shipping Charge Product Gen1312,,,,9999999-GEN1312,,
,false,Allowed,,/resource/RLM_quantumBit_logo_sq,Software,true,true,false,Finance Service Gen1313,QB-AEH-BILL-GEN1313,,,QB-AEH-BILL-GEN1313,,
,false,Allowed,,/resource/RLM_quantumBit_logo_sq,Software,true,true,false,Provisioning and Activation Service Gen1314,QB-AEH-CPU-GEN1314,,,QB-AEH-CPU-GEN1314,,
,false,Allowed,,/resource/RLM_quantumBit_logo_sq,Software,true,true,false,AEH Environment Runtime Gen1315,QB-AEH-ENV-GEN1315,,,QB-AEH-ENV-GEN1315,,
,false,Allowed,,/resource/RLM_quantumBit_logo_sq,Software,true,true,false,AEH Object Store - Restricted Use Gen1316,QB-AEH-OBJ-GEN1316,,,QB-AEH-OBJ-GEN1316,,
,false,Allowed,,/resource/RLM_quantumBit_logo_sq,Software,true,true,false,Order Processing Gen1317,QB-AEH-OR-GEN1317,,,QB-AEH-OR-GEN1317,,
PC-QB-API,true,Allowed,,/resource/add_api,Software,true,true,false,Additional API Gen1318,QB-API-GEN1318,,,QB-API-GEN1318,,
,false,,,/resource/RLM_quantumBit_logo_sq,None,true,true,false,API Calls Gen1319,QB-API-CALLS-GEN1319,Each,,QB-API-CALLS-GEN1319,,
,false,,API instances remain under management until they are deleted. Instances of API Manager are aggregated using a Max Concurrent model. The usage for a month is the highest number of APIs Managed in a single given hour during a month.,/resource/api_flex,Software,true,true,false,Additional API Flex (100M) Gen1320,QB-API-FLEX-GEN1320,,,QB-API-FLEX-GEN1320,,
,false,,API instances remain under management until they are deleted. Instances of API Manager are aggregated using a Max Concurrent model. The usage for a month is the highest number of APIs Managed in a single given hour during a month.,/resource/api_govt,Software,true,true,false,Additional API Gov Gen1321,QB-API-GOVT-GEN1321,,,QB-API-GOVT-GEN1321,,
,false,,Increase productivity by managing all your APIs and microservices from one place.,/resource/RLM_quantumBit_logo_sq,Software,true,true,false,QB API Management Solution Gen1322,QB-API-MGMT-GEN1322,,,QB-API-MGMT-GEN1322,,
,false,,API instances remain under management until they are deleted. Instances of API Manager are aggregated using a Max Concurrent model. The usage for a month is the highest number of APIs Managed in a single given hour during a month.,/resource/api_preprod,Software,true,true,false,Additional API Pre-Prod Gen1323,QB-API-PREP-GEN1323,,,QB-API-PREP-GEN1323,,
,false,,API instances remain under management until they are deleted. Instances of API Manager are aggregated using a Max Concurrent model. The usage for a month is the highest number of APIs Managed in a single given hour during a month.,/resource/api_prod,Software,true,true,false,Additional API Prod Gen1324,QB-API-PROD-GEN1324,,,QB-API-PROD-GEN1324,,
,false,,QuantumBit API Experience Hub enables you to create vibrant ecosystems and grow engagement for your API products,/resource/api_access,Software,true,true,false,API Access Requests (AEH) Gen1325,QB-API-REQT-GEN1325,,,QB-API-REQT-GEN1325,,
,false,,"Your QuantumBit Automation subscription plan includes a quota of Automation QB Credits that you can use with QB RPA, QB Orchestrator, or a combination of both products. As you use processes to create automations, your total credit quota is depleted. 1 QB Automation Credit = 2 RPA Bot Minutes, 1 QB Automation Credit = 100 RPA API Calls, 1 QB Automation Credit = 50 Orchestrator Tasks",/resource/add_auto_credit,Software,true,true,false,Additional Automation QB Credits Gen1326,QB-AUT-CRED-GEN1326,,,QB-AUT-CRED-GEN1326,,
,false,,"The Business Critical Edition offers specialized functionality for highly regulated industries, especially those with sensitive data. The edition includes all features in the Enterprise Edition plus ...",/resource/RLM_quantumBit_logo_sq,Bundle,true,true,false,QuantumBit Business Critical Gen1327,QB-BDL-CRTL-GEN1327,,,QB-BDL-CRTL-GEN1327,,
,false,,The Enterprise Edition is for companies with large-scale data initiatives looking for more granular enterprise controls. This edition includes all Starter Edition features plus ...,/resource/RLM_quantumBit_logo_sq,Bundle,true,true,false,QuantumBit Enterprise Gen1328,QB-BDL-ENTR-GEN1328,,,QB-BDL-ENTR-GEN1328,,
PC-QB-SERVER,false,Allowed,"The PowerSwerve server is designed to bring excellent performance, expandability and deployment flexibility to organizations that must deploy multiple integrated servers in a minimum amount of space at a low cost.",/resource/powerswerve,Bundle,true,true,false,PowerSwerve R750 Rack Server Gen1329,QB-BDL-R750-GEN1329,Each,,QB-BDL-R750-GEN1329,Bundle,
,false,,"Support and protect your IT equipment with rack enclosures designed for flexible deployments, usability and infrastructure scalability.",/resource/RLM_quantumBit_logo_sq,Bundle,true,true,false,QuantumBit Rack Enclosure Gen1330,QB-BDL-RAXS-GEN1330,,,QB-BDL-RAXS-GEN1330,,
PC-QB-PSBUNDLE,false,Allowed,"Custom Implementation managed by in-house professional services, charged on a Time and Material basis.",/resource/ps_qb_project,Bundle,true,true,false,QuantumBit Services Project Gen1331,QB-BDL-SRVC-GEN1331,,,QB-BDL-SRVC-GEN1331,Bundle,
,false,Allowed,The Starter Edition is the introductory offering providing access to core platform functionality. This edition includes all core platform functionality with ...,/resource/starter,Bundle,true,true,false,QuantumBit Starter Gen1332,QB-BDL-STND-GEN1332,,,QB-BDL-STND-GEN1332,Bundle,
PC-QB-NIC,false,Allowed,Delivers superior performance with a theretical thoughtput of 80 Gb/s bidirectional thoughput.,/resource/intel_x710_sfp,Hardware,true,true,false,Intel X710 Dual Port 10Gb SFP Gen1333,QB-BET X710SFP-GEN1333,Each,,QB-BET X710SFP-GEN1333,,
,false,,"QuantumShell cooling, power distribution, and cable management products work seamlessly with IT enclosures to provide a complete infrastructure support system. Holds 8 rack units (U's) for a vertical storage rack.",/resource/RLM_quantumBit_logo_sq,Hardware,true,true,false,QuantumShell 8U 600mmx1070mm Gen1334,QB-BMX-1050-GEN1334,,,QB-BMX-1050-GEN1334,,
,false,,"QuantumShell cooling, power distribution, and cable management products work seamlessly with IT enclosures to provide a complete infrastructure support system. Holds 6 rack units (U's) for a vertical storage rack.",/resource/RLM_quantumBit_logo_sq,Hardware,true,true,false,QuantumShell 6U 600mmx870mm Gen1335,QB-BMX-1051-GEN1335,,,QB-BMX-1051-GEN1335,,
,false,,"QuantumShell cooling, power distribution, and cable management products work seamlessly with IT enclosures to provide a complete infrastructure support system. Holds 10 rack units (U's) for a vertical storage rack.",/resource/RLM_quantumBit_logo_sq,Hardware,true,true,false,QuantumShell 10U 600mmx1200mm Gen1336,QB-BMX-1053-GEN1336,,,QB-BMX-1053-GEN1336,,
,false,,The 19-inch Black Modular Toolless Blanking Panel allows for quick and easy installation in any EIA-310-D compliant square hole mounting rail rack or enclosure.,/resource/RLM_quantumBit_logo_sq,Hardware,true,true,false,Blanking Panel Gen1337,QB-BSSA-4298-GEN1337,,,QB-BSSA-4298-GEN1337,,
,false,,"Occupying 1U of rack space, this sliding shelf provides ventilation, and easy access to severs.",/resource/RLM_quantumBit_logo_sq,Hardware,true,true,false,Sliding Shelf 200lbs Gen1338,QB-BSSA-4300-GEN1338,,,QB-BSSA-4300-GEN1338,,
,false,,"Occupying 1U of rack space, this shelf provides ventilation, 4-post mounting and an adjustable mounting depth.",/resource/RLM_quantumBit_logo_sq,Hardware,true,true,false,Fixed Shelf 250lbs Gen1339,QB-BSSA-4302-GEN1339,,,QB-BSSA-4302-GEN1339,,
,false,,"Mounting hardware includes light and heavy-duty shelves, bolt-down brackets, stabilization plates, grounding kits, keyboard drawers, mounting rails, brackets, and associated hardware.",/resource/RLM_quantumBit_logo_sq,Hardware,true,true,false,TX 600mm/750mm Stabilizer Plate Gen1340,QB-BSSA-4303-GEN1340,,,QB-BSSA-4303-GEN1340,,
,false,,"Mounting hardware includes light and heavy-duty shelves, bolt-down brackets, stabilization plates, grounding kits, keyboard drawers, mounting rails, brackets, and associated hardware.",/resource/RLM_quantumBit_logo_sq,Hardware,true,true,false,TX Bolt-Down Kit Gen1341,QB-BSSA-4304-GEN1341,,,QB-BSSA-4304-GEN1341,,
,false,,Roof Fan Tray promotes bottom to top airflow for an enclosure in zero U of space. It cools by exhausting heat out of the roof of the rack.,/resource/RLM_quantumBit_logo_sq,Hardware,true,true,false,Roof Fan Tray 750mm - 120V Gen1342,QB-BSSA-4306-GEN1342,,,QB-BSSA-4306-GEN1342,,
,false,,Roof Fan Tray promotes bottom to top airflow for an enclosure in zero U of space. It cools by exhausting heat out of the roof of the rack.,/resource/RLM_quantumBit_logo_sq,Hardware,true,true,false,Roof Fan Tray 750mm - 208V Gen1343,QB-BSSA-4308-GEN1343,,,QB-BSSA-4308-GEN1343,,
PCIe PC,false,Allowed,QB-CacheBoost 150 – a PCIe SSD cache accelerator that improves application response times and throughput.,/resource/cacheboost,Hardware,true,true,false,QB-CacheBoost 150 Gen1344,QB-CBOOST-150-GEN1344,,,QB-CBOOST-150-GEN1344,,
,false,,These accessories offer the proper cable management options to meet varying needs.,/resource/RLM_quantumBit_logo_sq,Hardware,true,true,false,Cable Management Rings (Qty 10) Gen1345,QB-CMPC-5881-GEN1345,,,QB-CMPC-5881-GEN1345,,
PC-QB-CABLES,false,Allowed,The Power Cord is designed to provide ideal electrical connectivity to your equipments. It operates at 250-Volt voltage range.,/resource/power_cable,Hardware,true,true,false,Configured Power Cable Gen1346,QB-CMPC-5882-GEN1346,,,QB-CMPC-5882-GEN1346,,
,false,,These accessories offer the proper cable management options to meet varying needs.,/resource/RLM_quantumBit_logo_sq,Hardware,true,true,false,"Vertical Cable Organizer, 8 Cable Rings Gen1347",QB-CMPC-5883-GEN1347,,,QB-CMPC-5883-GEN1347,,
,false,,These accessories offer the proper cable management options to meet varying needs.,/resource/RLM_quantumBit_logo_sq,Hardware,true,true,false,Cable Containment Brackets Gen1348,QB-CMPC-5884-GEN1348,,,QB-CMPC-5884-GEN1348,,
PC-QB-CABLES,false,Allowed,The Power Cord is designed to provide ideal electrical connectivity to your equipments. It operates at 250-Volt voltage range.,/resource/power_cable,Hardware,true,true,false,C13 to C14 Power Cable 3' Gen1349,QB-CMPC-5887-GEN1349,,,QB-CMPC-5887-GEN1349,,
,false,,The Power Cord is designed to provide ideal electrical connectivity to your equipments. It operates at 250-Volt voltage range.,/resource/power_cable,Hardware,true,true,false,C13 to C14 Power Cable 5' Gen1350,QB-CMPC-5888-GEN1350,,,QB-CMPC-5888-GEN1350,,
,false,,The Power Cord is designed to provide ideal electrical connectivity to your equipments. It operates at 250-Volt voltage range.,/resource/power_cable,Hardware,true,true,false,C19 to C20 Power Cable 3' Gen1351,QB-CMPC-5889-GEN1351,,,QB-CMPC-5889-GEN1351,,
,false,,The Power Cord is designed to provide ideal electrical connectivity to your equipments. It operates at 250-Volt voltage range.,/resource/power_cable,Hardware,true,true,false,C19 to C20 Power Cable 5' Gen1352,QB-CMPC-5890-GEN1352,,,QB-CMPC-5890-GEN1352,,
,false,,The 12' Power Cord is designed to provide ideal electrical connectivity to your equipments. It operates at 250-Volt voltage range.,/resource/RLM_quantumBit_logo_sq,Hardware,true,true,false,L5-20 Input Power Cable 12' Gen1353,QB-CMPC-5891-GEN1353,,,QB-CMPC-5891-GEN1353,,
,false,,The 8' Power Cord is designed to provide ideal electrical connectivity to your equipments. It operates at 250-Volt voltage range.,/resource/RLM_quantumBit_logo_sq,Hardware,true,true,false,L5-20 Input Power Cable 8' Gen1354,QB-CMPC-5892-GEN1354,,,QB-CMPC-5892-GEN1354,,
,false,Allowed,QuantumBit Database (Token Commit -Each) - Specific for EACH Resource,/resource/database,Software,true,true,false,QuantumBit Database (Token Commit - Each) Gen1355,QB-CMT-TKN-EACH-GEN1355,Each,,QB-CMT-TKN-EACH-GEN1355,,
,false,,QuantumBit Database (Token Commit -Flat) - Common For All - Flat,/resource/database,Software,true,true,false,QuantumBit Database (Token Commit - Flat) Gen1356,QB-CMT-TKN-FLAT-GEN1356,Each,,QB-CMT-TKN-FLAT-GEN1356,,
,false,Allowed,QuantumBit Database (Token Commit -Tier) - Common For All - Tier,/resource/database,Software,true,true,false,QuantumBit Database (Token Commit - Tier) Gen1357,QB-CMT-TKN-TIER-GEN1357,Each,,QB-CMT-TKN-TIER-GEN1357,,
PC-QB-COMPLETE,false,Allowed,QuantumBit Complete Solution,/resource/complete_solution,Bundle,true,true,false,QuantumBit Complete Solution Gen1358,QB-COMPLETE-GEN1358,,,QB-COMPLETE-GEN1358,Bundle,
,false,,This is Usage definition product. Should not come in Catalog.,/resource/RLM_quantumBit_logo_sq,None,true,true,false,Compute Time Gen1359,QB-CPU-BLNG-GEN1359,Each,,QB-CPU-BLNG-GEN1359,,m
,false,Allowed,CPU Heat Sink for Cooling,/resource/cpuheatsink,Hardware,true,true,false,QB CPU Heat Sink Gen1360,QB-CPU-HEATSINK-GEN1360,,,QB-CPU-HEATSINK-GEN1360,,
